"##characteristics#run#fps#all"
1.57980628415
1.85383270643
1.81489520795
2.00549907847
0.66192770558
0.783703358874
0.78400504272
0.784160583541
1.86105719215
1.89538246923
1.98729719632
1.96998530391
2.06717491607
2.10140983586
2.13207342008
1.98521018413
1.87360650516
2.01191051022
1.98229414866
2.03562755344
0.0427262765447
0.622531274415
0.533506900912
0.635284461323
0.617197847708
1.66078196258
1.87293976626
1.98349336819
2.03642347019
1.34523960063
2.03193387274
1.82687441883
2.06111196991
0.0585183459111
0.0581099494868
0.058655130532
0.0585407466135
0.124477149294
1.95247671672
1.97915945098
2.03024661406
1.79489388587
38.6160024714
40.7830342577
37.5530436742
37.7886105128
0.672425317082
7.94741987014
7.47389741328
8.68802182431
8.54094958277

